DIPUTACIONES LOCALES
07/06/2021 13:20 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
1200,976,3,976,81.3333,940,78.3333,2.1666,36,528596,327586,327475,61.9518

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,MOR,PES,RSP,FM,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
040186C0100,040186C010003,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0186,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,718,,,,,,,,,,,
040187B0100,040187B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0187,01,B,00,1,3,284,286,7,286,5,55,2,0,13,38,147,2,3,2,1,3,0,0,1,14,286,286,551,7,,1,F,3d6d81eed7f5aa7e914dd0362f024257763daacd33ca8d7ebcaa867be989c732,07/06/2021 05:43:00,07/06/2021 05:46:43,07/06/2021 06:00:06,CATD,ESCANER,ACTA PREP
040187C0100,040187C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0187,01,C,00,1,3,286,273,10,0,6,53,2,3,6,83,115,1,2,0,2,3,0,0,0,3,286,279,550,10,,1,F,2617e6c401fa3873979aeefe8e809dc706839f60bc4440cff69e372575c0b46d,07/06/2021 05:55:00,07/06/2021 06:00:42,07/06/2021 06:20:04,CATD,ESCANER,ACTA PREP
040187C0200,040187C020003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0187,02,C,00,1,3,289,281,8,281,13,55,2,5,11,35,145,0,1,1,2,0,0,0,0,11,281,281,550,8,,1,F,94ce12cfa47ef998d04b2cfbf24972ca5c0241e1d45978b410ffec6085218f76,06/06/2021 23:09:00,06/06/2021 23:13:31,06/06/2021 23:20:05,CATD,ESCANER,ACTA PREP
040188B0100,040188B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0188,01,B,00,1,3,294,392,5,397,53,136,1,3,22,39,121,3,4,3,6,1,0,0,0,5,397,397,666,5,,1,F,36436e6f5ba3a843460095d73e35c5c58a6d65d7e48e767ed8d7bb5906a9afd6,07/06/2021 08:45:00,07/06/2021 08:48:36,07/06/2021 09:00:05,CATD,ESCANER,ACTA PREP
040188C0100,040188C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0188,01,C,00,1,3,280,402,8,405,41,150,1,1,20,48,122,7,1,1,4,1,0,0,1,7,405,405,665,8,,1,F,bda4cacfd4242e33c0fed8be613c93b4bbf5ad8de390533af915bfb6ecb28e3c,07/06/2021 03:22:00,07/06/2021 03:24:38,07/06/2021 03:40:06,CATD,ESCANER,ACTA PREP
040188C0200,040188C020003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0188,02,C,00,1,3,297,386,0,389,58,131,3,5,17,38,117,3,5,3,3,2,0,0,0,4,389,389,665,0,,1,F,689d6516d82d02c86c2b190f551e5a1b65e25798e16f475841637dd595633d1a,07/06/2021 00:30:00,07/06/2021 00:34:20,07/06/2021 00:40:06,CATD,ESCANER,ACTA PREP
040189B0100,040189B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0189,01,B,00,1,3,314,433,7,4,21,75,2,4,29,68,212,2,2,2,1,0,0,0,1,14,433,433,731,7,,1,F,1e5940cf681f2fa3a9db59f4b20e5aa75ac405ed934c119a5fc802c0dc8193c5,07/06/2021 07:15:00,07/06/2021 07:20:31,07/06/2021 07:40:05,CATD,ESCANER,ACTA PREP
040189C0100,040189C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0189,01,C,00,1,3,339,407,5,415,19,72,1,22,33,42,215,1,4,3,6,1,0,0,1,16,415,436,731,5,,1,F,66f3d85b3af8228ee4747ef69237ee8c69d35fe5ecd2f71b904ce6e882352f01,07/06/2021 06:57:00,07/06/2021 07:02:17,07/06/2021 07:20:05,CATD,ESCANER,ACTA PREP
040190B0100,040190B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0190,01,B,00,1,3,362,350,11,358,16,66,3,3,20,52,179,5,2,2,2,0,0,0,0,0,358,350,700,11,,1,F,48ac7944a53c0125ea04d661611324b6ad28d982a8b272118efc95f39c70ff32,07/06/2021 08:19:00,07/06/2021 08:22:46,07/06/2021 08:40:05,CATD,ESCANER,ACTA PREP
040190C0100,040190C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0190,01,C,00,1,3,363,340,11,7,5,93,4,0,3,93,141,4,1,0,2,1,0,0,0,2,349,349,700,11,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,961ce69df0c9f808405dd92dbbbf948e9045da615ad828d711efb9e0664fd2bf,07/06/2021 02:57:00,07/06/2021 03:01:15,07/06/2021 03:20:05,CATD,ESCANER,ACTA PREP
040191B0100,040191B010003,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0191,01,B,00,1,3,357,354,4,354,9,84,0,3,4,64,176,3,0,2,1,1,0,0,1,8,354,356,721,4,,1,F,1e2069df28b6e482ccab804e194250e492a5efccf313c1726a810bc505d4f83a,07/06/2021 07:05:00,07/06/2021 07:08:39,07/06/2021 07:20:05,CATD,ESCANER,ACTA PREP
040191C0100,040191C010003,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0191,01,C,00,1,3,401,338,0,0,7,71,3,4,3,50,185,2,2,0,1,0,0,1,0,9,338,338,721,0,,1,F,4d32ab6a063502c7ea9e8dcac13e5b7711da997e2d7b09f07d80d3410a7984d2,07/06/2021 06:20:00,07/06/2021 06:25:41,07/06/2021 06:40:05,CATD,ESCANER,ACTA PREP
040191C0200,040191C020003,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0191,02,C,00,1,3,422,319,6,319,11,67,4,1,5,51,158,2,3,1,4,1,0,0,0,11,319,319,721,6,,1,F,2533fbb44cc133bafac86a6f7ace0222c2223de20801bb83d76e2c0f78e44325,07/06/2021 06:12:00,07/06/2021 09:40:49,07/06/2021 10:00:06,CATD,ESCANER,ACTA PREP
040192B0100,040192B010003,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0192,01,B,00,1,3,310,235,6,241,7,61,1,1,2,27,128,1,1,0,4,1,0,1,1,6,241,242,532,6,,1,F,ecf564e82d259d6d6b598977027f201e91005b652f39729714be0052057b44f9,06/06/2021 23:42:00,06/06/2021 23:57:12,07/06/2021 00:20:06,CATD,ESCANER,ACTA PREP
040192C0100,040192C010003,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0192,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,532,,,,,,,,,,,
040192C0200,040192C020003,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0192,02,C,00,1,3,309,243,9,243,6,68,0,3,7,37,111,1,0,2,3,0,0,0,0,5,243,243,532,9,,1,F,4f06b23b566bb04e6e4b74183e0966891a33653570f921ba868547bb262abdd3,07/06/2021 01:19:00,07/06/2021 01:24:08,07/06/2021 01:40:06,CATD,ESCANER,ACTA PREP
040193B0100,040193B010003,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0193,01,B,00,1,3,311,328,11,328,11,97,1,5,3,39,153,4,3,2,0,0,0,0,0,10,328,328,612,11,,1,F,265a2e107b54e1b279324e8443d5e3dee4754424f258f02a60c87405b1fcd5a9,07/06/2021 11:14:00,07/06/2021 11:23:25,,CATD,ESCANER,ACTA PREP
040194B0100,040194B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0194,01,B,00,1,3,344,354,4,365,14,80,0,7,8,50,178,3,3,4,3,1,0,0,0,14,365,365,683,4,,1,F,7c252f0ce6c7a7c4b4945024cd84eeeae684ee9a7b16be64c8ac75b71ba56fa6,06/06/2021 22:40:00,06/06/2021 22:49:08,06/06/2021 23:00:05,CATD,ESCANER,ACTA PREP
040194C0100,040194C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0194,01,C,00,1,3,339,362,5,358,15,71,1,1,12,34,199,1,2,14,2,1,0,0,0,5,358,358,683,5,,1,F,8aaa2cbfb06d6ae3f736bd9ba67ed9811b868046206e68806d48ab6d17baedfc,07/06/2021 02:45:00,07/06/2021 02:49:47,07/06/2021 03:00:08,CATD,ESCANER,ACTA PREP
040195B0100,040195B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0195,01,B,00,1,3,316,352,8,360,12,82,3,4,9,51,176,1,4,1,4,0,0,0,0,13,360,360,656,8,,1,F,fa9d4e1010f7443bf72b60551a8b35b9fa2f4883de11207695b56d722eeb4eee,07/06/2021 08:54:00,07/06/2021 08:56:24,07/06/2021 09:00:05,CATD,ESCANER,ACTA PREP
040195C0100,040195C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0195,01,C,00,1,3,331,336,8,344,14,79,1,6,6,44,175,1,4,3,1,1,0,0,0,9,344,344,655,8,,1,F,8e7c40fda7ff985e1b1f44fcfc2f366c944dc26772df3dc3b0c3cd42844805a0,07/06/2021 07:08:00,07/06/2021 07:11:21,07/06/2021 07:20:05,CATD,ESCANER,ACTA PREP
040196B0100,040196B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0196,01,B,00,1,3,358,353,6,359,9,72,1,6,19,38,178,1,20,2,0,0,0,0,0,13,359,359,697,6,,1,F,4522d43a2da32b190e932b69877314f641ddadd4af392b4f4929e35b2d3b2b6d,07/06/2021 05:53:00,07/06/2021 05:56:19,07/06/2021 06:00:06,CATD,ESCANER,ACTA PREP
040196C0100,040196C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0196,01,C,00,1,3,344,367,5,372,11,74,2,3,17,42,186,4,10,5,0,0,0,0,0,18,372,372,696,5,,1,F,2da348b3c806965696643d6ae61d8ffdd175514b0067bce376e153a74670c3fb,07/06/2021 04:55:00,07/06/2021 04:59:38,07/06/2021 05:20:05,CATD,ESCANER,ACTA PREP
040197B0100,040197B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0197,01,B,00,1,3,306,311,2,313,13,78,0,8,17,19,162,0,4,3,2,0,0,0,0,7,313,313,599,2,,1,F,e70283c479b808a41c31ac145a9ac270643fbc98c2e2ca95eb7f87b2b87c73be,07/06/2021 02:21:00,07/06/2021 02:24:08,07/06/2021 02:40:06,CATD,ESCANER,ACTA PREP
040197C0100,040197C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0197,01,C,00,1,3,286,330,3,330,21,79,2,4,14,23,166,5,1,2,1,2,1,0,0,9,330,330,599,3,,1,F,b8814ba66f1e738fa0be0e8a9982ab21e6920ff2c2ed5e8a8f2c033c159fd4aa,07/06/2021 00:42:00,07/06/2021 00:48:19,07/06/2021 01:00:06,CATD,ESCANER,ACTA PREP
040199B0100,040199B010003,04,CAMPECHE,020,020. PALIZADA,0199,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,537,,,,,,,,,,,
040199C0100,040199C010003,04,CAMPECHE,020,020. PALIZADA,0199,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,537,,,,,,,,,,,
040199C0200,040199C020003,04,CAMPECHE,020,020. PALIZADA,0199,02,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,537,,,,,,,,,,,
040200B0100,040200B010003,04,CAMPECHE,020,020. PALIZADA,0200,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,614,,,,,,,,,,,
040200C0100,040200C010003,04,CAMPECHE,020,020. PALIZADA,0200,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,557,,,,,,,,,,,
040201B0100,040201B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0201,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,459,,,,,,,,,,,
040201C0100,040201C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0201,01,C,00,1,3,227,246,9,254,6,88,4,0,12,27,104,2,3,1,0,1,0,0,0,6,254,254,459,9,,1,F,2b114b036572df028c84e21ffe4169d8c93f34cb6a0a0041977a4c24253506fa,07/06/2021 02:32:00,07/06/2021 02:35:23,07/06/2021 02:40:07,CATD,ESCANER,ACTA PREP
040202B0100,040202B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0202,01,B,00,1,3,242,336,5,341,16,102,4,1,18,32,155,0,4,1,1,1,0,0,0,6,341,341,564,5,,1,F,be9106eaa2d47a86d281d5b8056d7aebe69008a0ddc6aa6eed0cc3dc757b9752,07/06/2021 03:50:00,07/06/2021 04:19:01,,CATD,ESCANER,ACTA PREP
040202C0100,040202C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0202,01,C,00,1,3,281,298,4,280,14,98,1,7,21,21,125,0,2,1,0,0,0,0,0,10,280,300,564,4,,1,F,e582bcdd8573c95ceb7ce47ca9ba9e311725996ecce2e966e346c26dbd5e60db,07/06/2021 05:35:00,07/06/2021 05:43:00,07/06/2021 06:00:06,CATD,ESCANER,ACTA PREP
040202C0200,040202C020003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0202,02,C,00,1,3,281,302,4,302,11,95,0,5,15,32,134,5,0,1,1,1,0,0,0,0,302,300,563,4,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,94e508d17ee5200d175b0aa2a1d04a80b3dd0320cac12b7af4ca1d6dba027121,07/06/2021 06:14:00,07/06/2021 06:17:25,07/06/2021 06:40:05,CATD,ESCANER,ACTA PREP
040203B0100,040203B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0203,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,746,,,,,,,,,,,
040203C0100,040203C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0203,01,C,00,1,3,384,376,6,382,30,89,2,1,25,66,152,4,2,1,2,2,0,0,0,6,382,382,746,6,,1,F,9a518c53c25e8498452e72b03dc35a72b3a58e203aa865f66090bfb61f0a8868,07/06/2021 00:49:00,07/06/2021 00:52:47,07/06/2021 01:00:06,CATD,ESCANER,ACTA PREP
040204B0100,040204B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0204,01,B,00,1,3,323,400,5,405,30,67,5,3,23,63,190,0,2,3,1,2,0,1,0,15,405,405,709,5,,1,F,8c237a49c3efea4dd96ca064160fb0302abe57b79e8c1e931b8d22274e053eb7,07/06/2021 01:50:00,07/06/2021 01:58:40,07/06/2021 02:20:04,CATD,ESCANER,ACTA PREP
040205B0100,040205B010003,04,CAMPECHE,008,008. CIUDAD DEL CARMEN,0205,01,B,00,1,3,0,0,0,356,19,67,1,1,6,37,204,1,5,3,1,1,0,0,1,9,356,356,719,0,,1,F,207567842b67ec87759e528aef5b38dbf24c9007f7dfb11437ea2bfc1a1f3933,07/06/2021 05:35:00,07/06/2021 05:38:50,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040205C0100,040205C010003,04,CAMPECHE,008,008. CIUDAD DEL CARMEN,0205,01,C,00,1,3,410,324,5,329,32,64,3,3,7,31,160,3,3,1,3,1,0,0,0,18,329,329,719,5,,1,F,fbfe9039455d853eab5ea9e5d7b6ae7b9d2438863c2c37e6ac9629a1a59aff16,07/06/2021 03:27:00,07/06/2021 03:30:44,07/06/2021 03:40:06,CATD,ESCANER,ACTA PREP
040205C0200,040205C020003,04,CAMPECHE,008,008. CIUDAD DEL CARMEN,0205,02,C,00,1,3,380,349,5,349,28,79,2,6,1,49,173,1,5,0,0,2,0,0,0,8,349,354,719,5,,1,F,8fb9b6ca8099b5b785c50d99680f4b1d08f08300b30eae3ea7a92cddf6155b5f,07/06/2021 06:33:00,07/06/2021 06:36:36,07/06/2021 06:40:05,CATD,ESCANER,ACTA PREP
040205C0300,040205C030003,04,CAMPECHE,008,008. CIUDAD DEL CARMEN,0205,03,C,00,1,3,354,327,7,332,29,80,2,1,2,42,152,2,4,3,3,1,0,0,0,11,332,332,719,7,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,30f26c5ab4de7071a411167aa40340f9ca6edce7f82128b6dc2d7d59c5287f45,07/06/2021 05:14:00,07/06/2021 05:17:47,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040205C0400,040205C040003,04,CAMPECHE,008,008. CIUDAD DEL CARMEN,0205,04,C,00,1,3,412,325,5,326,18,67,8,4,6,26,176,3,3,1,3,2,1,0,0,8,326,326,719,5,,1,F,4e208370f3d503cc3ba54e0cd374268ad32a278e5d1c6c6549e63e051421edab,07/06/2021 05:23:00,07/06/2021 05:25:41,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040205C0500,040205C050003,04,CAMPECHE,008,008. CIUDAD DEL CARMEN,0205,05,C,00,1,3,398,340,9,343,21,63,1,5,6,38,188,6,4,1,0,2,0,0,0,8,343,343,719,9,,1,F,2d472a08b47b7a9d3e37dc2bb012c22fe8985c4d8e6f7348c589ccd27c7c4090,07/06/2021 03:42:00,07/06/2021 03:46:07,07/06/2021 04:00:06,CATD,ESCANER,ACTA PREP
040205C0600,040205C060003,04,CAMPECHE,008,008. CIUDAD DEL CARMEN,0205,06,C,00,1,3,310,336,7,339,28,69,3,4,6,20,184,2,5,2,4,1,0,1,0,10,339,339,719,7,,1,F,ce30636192cd0316730b49f7d21c275587a3d2a90c61646306f8be1462e6f3ec,07/06/2021 03:46:00,07/06/2021 03:48:59,07/06/2021 04:00:06,CATD,ESCANER,ACTA PREP
040206B0100,040206B010003,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0206,01,B,00,1,3,300,0,7,0,18,88,1,7,6,55,154,0,1,2,4,1,1,1,0,0,332,339,620,7,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,667dc6175d685e13e2e51e98393b8149ee41912702acb69d6dc00312ac073a43,07/06/2021 00:46:00,07/06/2021 00:53:05,07/06/2021 01:00:06,CATD,ESCANER,ACTA PREP
040206C0100,040206C010003,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0206,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,
040206C0200,040206C020003,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0206,02,C,00,1,3,296,342,9,342,18,90,3,2,10,43,167,0,2,0,2,0,0,0,0,5,342,342,620,9,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,57e26dd6654ee85c39fe8bb13e27e6d9ffdbc8894766e7056bae7877dd65f85f,07/06/2021 00:40:00,07/06/2021 00:44:24,07/06/2021 01:00:06,CATD,ESCANER,ACTA PREP
040206C0300,040206C030003,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0206,03,C,00,1,3,312,318,9,326,13,84,2,2,5,63,141,4,1,0,4,0,0,0,0,7,326,326,619,9,,1,F,f40e9e912398b7c0edc5fae198520332380e44508fd1f1712cf81b73d7b0a879,07/06/2021 00:20:00,07/06/2021 00:26:25,07/06/2021 00:40:06,CATD,ESCANER,ACTA PREP
040206C0400,040206C040003,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0206,04,C,00,1,3,314,317,8,326,16,83,3,5,10,38,154,5,1,1,4,0,0,1,0,5,326,326,619,8,,1,F,419d96a87c24dbc68cc92b144ff5c43263564d8250c9e80c1fd1720f77747dff,07/06/2021 01:05:00,07/06/2021 01:41:05,07/06/2021 02:00:07,CATD,ESCANER,ACTA PREP
040207B0100,040207B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0207,01,B,00,1,3,316,269,4,269,11,72,2,1,6,39,119,3,1,1,0,0,0,0,0,4,269,259,563,4,,1,F,c68ec0b03a21bdb0cf94a7ebf673960aa36b3d3f3dbde2287b535b9336c8878e,07/06/2021 05:40:00,07/06/2021 05:46:13,07/06/2021 06:00:06,CATD,ESCANER,ACTA PREP
040207C0100,040207C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0207,01,C,00,1,3,283,294,5,299,19,75,1,6,5,36,129,5,4,3,4,2,0,0,2,8,299,299,562,5,,1,F,f481350c8826ac7d0734499444ded5f339ac8f3695f2a16eddd5f0fe497b1a79,07/06/2021 04:01:00,07/06/2021 04:04:58,07/06/2021 04:20:05,CATD,ESCANER,ACTA PREP
040207C0200,040207C020003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0207,02,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,562,,,,,,,,,,,
040208B0100,040208B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0208,01,B,00,1,3,228,304,4,308,22,63,3,4,13,35,147,7,4,2,1,1,0,0,0,6,308,308,516,4,,1,F,6d469e4fe6ffc3a2342e0ab7e7380a4f591a0b08f6c0e901ef291d611b1f200f,07/06/2021 05:31:00,07/06/2021 05:40:00,07/06/2021 06:00:06,CATD,ESCANER,ACTA PREP
040208C0100,040208C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0208,01,C,00,1,3,248,282,6,285,15,47,1,5,24,48,129,7,2,4,1,0,0,0,0,2,283,285,515,6,,1,F,2f78c14c2b5b0f9bdc57422f7e5c3fc1f29cd9b4153ebfdd570b6236fbc905c0,07/06/2021 06:33:00,07/06/2021 06:35:52,07/06/2021 06:40:05,CATD,ESCANER,ACTA PREP
040208C0200,040208C020003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0208,02,C,00,1,3,247,283,7,289,21,53,1,5,15,40,144,2,2,0,2,0,0,0,0,3,289,288,515,7,,1,F,33a9a4866a9ee8ec6839c4f99eb826e9f002674f7796dd70caadb6ca88875777,07/06/2021 05:21:00,07/06/2021 05:30:29,,CATD,ESCANER,ACTA PREP
040209B0100,040209B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0209,01,B,00,1,3,294,451,8,455,19,107,1,5,36,46,216,1,6,1,3,1,0,1,0,12,455,455,729,8,,1,F,c5421a2d9305b31714614a3505c7caaf28f543a04e2fe6a6d04f2bba1f3d9891,07/06/2021 00:05:00,07/06/2021 00:08:38,07/06/2021 00:20:06,CATD,ESCANER,ACTA PREP
040209C0100,040209C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0209,01,C,00,1,3,332,415,5,417,30,91,3,3,29,40,198,3,4,0,5,0,0,0,1,10,417,417,729,5,,1,F,b9c8c47ab270b5ab7bf11bdc94ecc5e6471966ab8be5cb72ac4d2f9b0b9fbe69,06/06/2021 23:43:00,06/06/2021 23:46:19,07/06/2021 00:00:06,CATD,ESCANER,ACTA PREP
040210B0100,040210B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0210,01,B,00,1,3,251,300,4,311,20,82,1,4,13,41,139,4,2,2,0,0,0,0,1,3,311,312,536,4,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,8ee895c741539fe3253d2e83178c1c3a04baf353d4f046b4b3fc02204141529c,07/06/2021 05:25:00,07/06/2021 05:27:59,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040210C0100,040210C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0210,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,536,,,,,,,,,,,
040210C0200,040210C020003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0210,02,C,00,1,3,248,299,11,298,14,75,2,6,19,34,132,4,3,0,3,0,0,0,0,6,298,298,535,11,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,bb52ab669bc0b9a5027f0a3520039fe0ab4d8328a7cd03ab263c5a7b8dc5ea8f,07/06/2021 11:22:00,07/06/2021 11:24:08,07/06/2021 11:40:05,CATD,ESCANER,ACTA PREP
040211B0100,040211B010003,04,CAMPECHE,020,020. PALIZADA,0211,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,739,,,,,,,,,,,
040211C0100,040211C010003,04,CAMPECHE,020,020. PALIZADA,0211,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,739,,,,,,,,,,,
040212B0100,040212B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0212,01,B,00,1,3,165,233,11,243,9,73,3,2,13,21,101,1,4,2,4,2,0,1,0,7,243,243,389,11,,1,F,5de8d87a5220ee81ae113093fc227d4d54a14b168c1450f39b7d47d29b70530b,07/06/2021 08:05:00,07/06/2021 08:09:26,07/06/2021 08:20:05,CATD,ESCANER,ACTA PREP
040212C0100,040212C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0212,01,C,00,1,3,184,220,4,225,9,50,1,2,12,24,107,2,2,0,1,1,0,0,0,14,225,225,388,4,,1,F,87937db8d570b6648c27064fe77a57ede22679315a0e3b558d3c66a494a3f298,07/06/2021 01:26:00,07/06/2021 01:31:09,07/06/2021 01:40:06,CATD,ESCANER,ACTA PREP
040213B0100,040213B010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0213,01,B,00,1,3,212,256,0,254,19,55,1,5,21,24,113,2,2,3,3,0,0,0,0,6,254,254,448,0,,1,F,9466406a3d06ff1b7817c1affc18b23f41ec34293b83ce11fa400e45fd75346f,07/06/2021 06:44:00,07/06/2021 06:48:01,07/06/2021 07:00:08,CATD,ESCANER,ACTA PREP
040213C0100,040213C010003,04,CAMPECHE,009,009. CIUDAD DEL CARMEN,0213,01,C,00,1,3,207,258,6,264,19,46,0,4,24,27,123,5,0,2,5,3,0,0,0,6,264,264,448,6,,1,F,f7a9158dc48ee23d1b5b24162bbb1ac044b8641073ee423bfd78bfdb9a4bd432,07/06/2021 08:34:00,07/06/2021 09:01:49,07/06/2021 09:20:05,CATD,ESCANER,ACTA PREP
040214B0100,040214B010003,04,CAMPECHE,020,020. PALIZADA,0214,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,590,,,,,,,,,,,
040214C0100,040214C010003,04,CAMPECHE,020,020. PALIZADA,0214,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,589,,,,,,,,,,,
040215B0100,040215B010003,04,CAMPECHE,020,020. PALIZADA,0215,01,B,00,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,TODOS ILEGIBLES O SIN DATO,0,F,89e9d86207154479babea8db757d00e527c0468667711fdfe603f92e82529646,07/06/2021 10:10:00,07/06/2021 10:50:17,07/06/2021 11:00:06,CATD,ESCANER,ACTA PREP
040216B0100,040216B010003,04,CAMPECHE,020,020. PALIZADA,0216,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,441,,,,,,,,,,,
040216C0100,040216C010003,04,CAMPECHE,020,020. PALIZADA,0216,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,440,,,,,,,,,,,
