GUBERNATURA
01/06/2021 18:52 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
1190,0,0,0,0,0,0,0,0,0,,0,

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,MOR,PES,RSP,FM,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,C_PT_MOR,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'040092S0100,'040092S010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0092,01,S,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
'040093B0100,'040093B010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0093,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,569,,,,,,,,,,,
'040093C0100,'040093C010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0093,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,568,,,,,,,,,,,
'040094B0100,'040094B010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0094,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,670,,,,,,,,,,,
'040094C0100,'040094C010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0094,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,670,,,,,,,,,,,
'040095B0100,'040095B010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0095,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,528,,,,,,,,,,,
'040095C0100,'040095C010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0095,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,527,,,,,,,,,,,
'040095C0200,'040095C020005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0095,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,527,,,,,,,,,,,
'040096B0100,'040096B010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0096,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,,,,,,,
'040096C0100,'040096C010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0096,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,,,,,,,
'040097B0100,'040097B010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0097,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,582,,,,,,,,,,,
'040097C0100,'040097C010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0097,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,582,,,,,,,,,,,
'040098B0100,'040098B010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0098,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,426,,,,,,,,,,,
'040098C0100,'040098C010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0098,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,426,,,,,,,,,,,
'040099B0100,'040099B010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0099,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,635,,,,,,,,,,,
'040099C0100,'040099C010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0099,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,634,,,,,,,,,,,
'040100B0100,'040100B010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0100,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,587,,,,,,,,,,,
'040100C0100,'040100C010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0100,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,587,,,,,,,,,,,
'040100C0200,'040100C020005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0100,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,586,,,,,,,,,,,
'040100C0300,'040100C030005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0100,03,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,586,,,,,,,,,,,
'040101B0100,'040101B010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0101,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,628,,,,,,,,,,,
'040101C0100,'040101C010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0101,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,627,,,,,,,,,,,
'040101C0200,'040101C020005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0101,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,627,,,,,,,,,,,
'040101C0300,'040101C030005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0101,03,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,627,,,,,,,,,,,
'040102B0100,'040102B010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0102,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,581,,,,,,,,,,,
'040102C0100,'040102C010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0102,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,,,,,,,
'040102C0200,'040102C020005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0102,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,,,,,,,
'040103B0100,'040103B010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0103,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,603,,,,,,,,,,,
'040103C0100,'040103C010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0103,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,603,,,,,,,,,,,
'040104B0100,'040104B010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0104,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,399,,,,,,,,,,,
'040104C0100,'040104C010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0104,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,398,,,,,,,,,,,
'040105B0100,'040105B010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0105,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,714,,,,,,,,,,,
'040105C0100,'040105C010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0105,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,714,,,,,,,,,,,
'040105C0200,'040105C020005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0105,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,714,,,,,,,,,,,
'040105C0300,'040105C030005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0105,03,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,714,,,,,,,,,,,
'040105C0400,'040105C040005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0105,04,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,714,,,,,,,,,,,
'040105C0500,'040105C050005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0105,05,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,714,,,,,,,,,,,
'040105C0600,'040105C060005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0105,06,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,714,,,,,,,,,,,
'040105C0700,'040105C070005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0105,07,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,714,,,,,,,,,,,
'040105C0800,'040105C080005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0105,08,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,714,,,,,,,,,,,
'040105C0900,'040105C090005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0105,09,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,713,,,,,,,,,,,
'040106B0100,'040106B010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0106,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,660,,,,,,,,,,,
'040106C0100,'040106C010005,'04,CAMPECHE,'004,004. SAN FRANCISCO DE CAMPECHE,'0106,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,660,,,,,,,,,,,
'040107B0100,'040107B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0107,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,666,,,,,,,,,,,
'040107C0100,'040107C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0107,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,666,,,,,,,,,,,
'040108B0100,'040108B010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0108,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,,,,,,,
'040108C0100,'040108C010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0108,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,,,,,,,
'040108C0200,'040108C020005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0108,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,,,,,,,
'040108C0300,'040108C030005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0108,03,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,649,,,,,,,,,,,
'040108C0400,'040108C040005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0108,04,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,649,,,,,,,,,,,
'040109B0100,'040109B010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0109,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,629,,,,,,,,,,,
'040109C0100,'040109C010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0109,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,629,,,,,,,,,,,
'040109C0200,'040109C020005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0109,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,629,,,,,,,,,,,
'040109C0300,'040109C030005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0109,03,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,629,,,,,,,,,,,
'040110B0100,'040110B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0110,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,684,,,,,,,,,,,
'040110C0100,'040110C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0110,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,683,,,,,,,,,,,
'040111B0100,'040111B010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0111,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,666,,,,,,,,,,,
'040111C0100,'040111C010005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0111,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,665,,,,,,,,,,,
'040111C0200,'040111C020005,'04,CAMPECHE,'005,005. SAN FRANCISCO DE CAMPECHE,'0111,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,665,,,,,,,,,,,
'040112B0100,'040112B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0112,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,644,,,,,,,,,,,
'040112C0100,'040112C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0112,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,644,,,,,,,,,,,
'040112C0200,'040112C020005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0112,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,644,,,,,,,,,,,
'040112C0300,'040112C030005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0112,03,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,644,,,,,,,,,,,
'040112C0400,'040112C040005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0112,04,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,,,,,
'040112C0500,'040112C050005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0112,05,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,,,,,
'040112C0600,'040112C060005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0112,06,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,,,,,
'040112S0100,'040112S010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0112,01,S,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
'040113B0100,'040113B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0113,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,422,,,,,,,,,,,
'040113C0100,'040113C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0113,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,422,,,,,,,,,,,
'040114B0100,'040114B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0114,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,
'040114C0100,'040114C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0114,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,619,,,,,,,,,,,
'040115B0100,'040115B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0115,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,457,,,,,,,,,,,
'040115C0100,'040115C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0115,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,457,,,,,,,,,,,
'040116B0100,'040116B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0116,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,569,,,,,,,,,,,
'040116C0100,'040116C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0116,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,569,,,,,,,,,,,
'040117B0100,'040117B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0117,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,559,,,,,,,,,,,
'040117C0100,'040117C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0117,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,559,,,,,,,,,,,
'040117C0200,'040117C020005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0117,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,558,,,,,,,,,,,
'040118B0100,'040118B010005,'04,CAMPECHE,'007,007. TENABO,'0118,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,486,,,,,,,,,,,
'040118C0100,'040118C010005,'04,CAMPECHE,'007,007. TENABO,'0118,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,485,,,,,,,,,,,
'040119B0100,'040119B010005,'04,CAMPECHE,'007,007. TENABO,'0119,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,413,,,,,,,,,,,
'040120B0100,'040120B010005,'04,CAMPECHE,'007,007. TENABO,'0120,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,429,,,,,,,,,,,
'040120C0100,'040120C010005,'04,CAMPECHE,'007,007. TENABO,'0120,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,429,,,,,,,,,,,
'040121B0100,'040121B010005,'04,CAMPECHE,'007,007. TENABO,'0121,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,465,,,,,,,,,,,
'040121C0100,'040121C010005,'04,CAMPECHE,'007,007. TENABO,'0121,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,465,,,,,,,,,,,
'040122B0100,'040122B010005,'04,CAMPECHE,'007,007. TENABO,'0122,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,597,,,,,,,,,,,
'040122C0100,'040122C010005,'04,CAMPECHE,'007,007. TENABO,'0122,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,596,,,,,,,,,,,
'040122S0100,'040122S010005,'04,CAMPECHE,'007,007. TENABO,'0122,01,S,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
'040123B0100,'040123B010005,'04,CAMPECHE,'007,007. TENABO,'0123,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,395,,,,,,,,,,,
'040123C0100,'040123C010005,'04,CAMPECHE,'007,007. TENABO,'0123,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,395,,,,,,,,,,,
'040124B0100,'040124B010005,'04,CAMPECHE,'002,002. SAN FRANCISCO DE CAMPECHE,'0124,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,733,,,,,,,,,,,
'040124C0100,'040124C010005,'04,CAMPECHE,'002,002. SAN FRANCISCO DE CAMPECHE,'0124,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,732,,,,,,,,,,,
'040124C0200,'040124C020005,'04,CAMPECHE,'002,002. SAN FRANCISCO DE CAMPECHE,'0124,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,732,,,,,,,,,,,
'040124C0300,'040124C030005,'04,CAMPECHE,'002,002. SAN FRANCISCO DE CAMPECHE,'0124,03,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,732,,,,,,,,,,,
'040124C0400,'040124C040005,'04,CAMPECHE,'002,002. SAN FRANCISCO DE CAMPECHE,'0124,04,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,732,,,,,,,,,,,
'040124E0100,'040124E010005,'04,CAMPECHE,'002,002. SAN FRANCISCO DE CAMPECHE,'0124,01,E,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,525,,,,,,,,,,,
'040124E0101,'040124E010105,'04,CAMPECHE,'002,002. SAN FRANCISCO DE CAMPECHE,'0124,01,E,01,2,5,,,,,,,,,,,,,,,,,,,,,,,,525,,,,,,,,,,,
'040125B0100,'040125B010005,'04,CAMPECHE,'003,003. SAN FRANCISCO DE CAMPECHE,'0125,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,549,,,,,,,,,,,
'040125C0100,'040125C010005,'04,CAMPECHE,'003,003. SAN FRANCISCO DE CAMPECHE,'0125,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,548,,,,,,,,,,,
'040125C0200,'040125C020005,'04,CAMPECHE,'003,003. SAN FRANCISCO DE CAMPECHE,'0125,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,548,,,,,,,,,,,
'040126B0100,'040126B010005,'04,CAMPECHE,'003,003. SAN FRANCISCO DE CAMPECHE,'0126,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,699,,,,,,,,,,,
'040126C0100,'040126C010005,'04,CAMPECHE,'003,003. SAN FRANCISCO DE CAMPECHE,'0126,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,698,,,,,,,,,,,
'040126C0200,'040126C020005,'04,CAMPECHE,'003,003. SAN FRANCISCO DE CAMPECHE,'0126,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,698,,,,,,,,,,,
'040127B0100,'040127B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0127,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,589,,,,,,,,,,,
'040127C0100,'040127C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0127,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,588,,,,,,,,,,,
'040128B0100,'040128B010005,'04,CAMPECHE,'002,002. SAN FRANCISCO DE CAMPECHE,'0128,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,233,,,,,,,,,,,
'040129B0100,'040129B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0129,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,525,,,,,,,,,,,
'040129C0100,'040129C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0129,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,524,,,,,,,,,,,
'040129C0200,'040129C020005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0129,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,524,,,,,,,,,,,
'040130B0100,'040130B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0130,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,492,,,,,,,,,,,
'040131B0100,'040131B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0131,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,277,,,,,,,,,,,
'040132B0100,'040132B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0132,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,205,,,,,,,,,,,
'040133B0100,'040133B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0133,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,538,,,,,,,,,,,
'040134B0100,'040134B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0134,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,324,,,,,,,,,,,
'040134E0100,'040134E010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0134,01,E,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,,,
'040135B0100,'040135B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0135,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,448,,,,,,,,,,,
'040135C0100,'040135C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0135,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,447,,,,,,,,,,,
'040136B0100,'040136B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0136,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,
'040137B0100,'040137B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0137,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,268,,,,,,,,,,,
'040138B0100,'040138B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0138,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,563,,,,,,,,,,,
'040139B0100,'040139B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0139,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,731,,,,,,,,,,,
'040139C0100,'040139C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0139,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,731,,,,,,,,,,,
'040139C0200,'040139C020005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0139,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,731,,,,,,,,,,,
'040139C0300,'040139C030005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0139,03,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,731,,,,,,,,,,,
'040140B0100,'040140B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0140,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,458,,,,,,,,,,,
'040140C0100,'040140C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0140,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,458,,,,,,,,,,,
'040141B0100,'040141B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0141,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,456,,,,,,,,,,,
'040141C0100,'040141C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0141,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,456,,,,,,,,,,,
'040142B0100,'040142B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0142,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,687,,,,,,,,,,,
'040142C0100,'040142C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0142,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,686,,,,,,,,,,,
'040142C0200,'040142C020005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0142,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,686,,,,,,,,,,,
'040142C0300,'040142C030005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0142,03,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,686,,,,,,,,,,,
'040143B0100,'040143B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0143,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,382,,,,,,,,,,,
