JUNTAS
06/06/2021 22:40 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
271,0,0,0,0,0,0,0,0,0,0,0,0

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,MOR,PES,RSP,FM,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
040165B0100,040165B010007,04,CAMPECHE,006,NUNKINI,0165,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,285,,,,,,,,,,,
040166B0100,040166B010007,04,CAMPECHE,006,NUNKINI,0166,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,719,,,,,,,,,,,
040166C0100,040166C010007,04,CAMPECHE,006,NUNKINI,0166,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,719,,,,,,,,,,,
040166C0200,040166C020007,04,CAMPECHE,006,NUNKINI,0166,02,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,719,,,,,,,,,,,
040167B0100,040167B010007,04,CAMPECHE,006,NUNKINI,0167,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,604,,,,,,,,,,,
040167C0100,040167C010007,04,CAMPECHE,006,NUNKINI,0167,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,603,,,,,,,,,,,
040168B0100,040168B010007,04,CAMPECHE,006,NUNKINI,0168,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,671,,,,,,,,,,,
040168C0100,040168C010007,04,CAMPECHE,006,NUNKINI,0168,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,671,,,,,,,,,,,
040170B0100,040170B010007,04,CAMPECHE,006,NUNKINI,0170,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,497,,,,,,,,,,,
040170C0100,040170C010007,04,CAMPECHE,006,NUNKINI,0170,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,497,,,,,,,,,,,
040171B0100,040171B010007,04,CAMPECHE,006,NUNKINI,0171,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,702,,,,,,,,,,,
040182B0100,040182B010007,04,CAMPECHE,006,NUNKINI,0182,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,
040359B0100,040359B010007,04,CAMPECHE,022,CONSTITUCION,0359,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,490,,,,,,,,,,,
040359C0100,040359C010007,04,CAMPECHE,022,CONSTITUCION,0359,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,490,,,,,,,,,,,
040360B0100,040360B010007,04,CAMPECHE,022,CONSTITUCION,0360,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,706,,,,,,,,,,,
040360C0100,040360C010007,04,CAMPECHE,022,CONSTITUCION,0360,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,706,,,,,,,,,,,
040362B0100,040362B010007,04,CAMPECHE,022,CONSTITUCION,0362,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,450,,,,,,,,,,,
040362E0100,040362E010007,04,CAMPECHE,022,CONSTITUCION,0362,01,E,00,2,7,,,,,,,,,,,,,,,,,,,,,,,533,,,,,,,,,,,
040374B0100,040374B010007,04,CAMPECHE,013,POMUCH,0374,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,354,,,,,,,,,,,
040375B0100,040375B010007,04,CAMPECHE,013,POMUCH,0375,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,531,,,,,,,,,,,
